NP_type	Coating	core_size_nm	hydro_size_nm	Surf_charge_mV	Surface_area_m2_g	shape	Dose_microg_mL	Duration_h	Cell_name	Cell_species	cell_Organ	Cell_morphology	Cell_age	cell_type	sex	Assay	Test_indicator	Viability
TiO2	None	25	504.5	-10.7	210	?	20	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	110
TiO2	None	25	504.5	-10.7	210	?	40	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	120
TiO2	None	25	504.5	-10.7	210	?	60	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	115,56
TiO2	None	25	504.5	-10.7	210	?	80	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	114,44
TiO2	None	25	504.5	-10.7	210	?	100	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	122,22
TiO2	None	25	504.5	-10.7	210	?	120	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	121,11
TiO2	None	25	504.5	-10.7	210	?	150	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	116,67
TiO2	None	25	228.3	-10.7	40	?	0	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	100
TiO2	None	25	228.3	-10.7	40	?	20	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	87,62
TiO2	None	25	228.3	-10.7	40	?	40	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	94,16
TiO2	None	25	228.3	-10.7	40	?	60	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	84,14
TiO2	None	25	228.3	-10.7	40	?	80	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	99,83
TiO2	None	25	228.3	-10.7	40	?	100	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	101,14
TiO2	None	25	228.3	-10.7	40	?	120	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	112,47
TiO2	None	25	228.3	-10.7	40	?	150	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	108,55
TiO2	None	25	228.3	-10.7	40	?	0	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	100
TiO2	None	25	228.3	-10.7	40	?	20	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	95,9
TiO2	None	25	228.3	-10.7	40	?	40	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	100,7
TiO2	None	25	228.3	-10.7	40	?	60	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	87,19
TiO2	None	25	228.3	-10.7	40	?	80	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	112,04
TiO2	None	25	228.3	-10.7	40	?	100	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	102,01
TiO2	None	25	228.3	-10.7	40	?	120	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	102,01
TiO2	None	25	228.3	-10.7	40	?	150	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	91,11
TiO2	None	25	228.3	-10.7	40	?	0	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	100
TiO2	None	25	228.3	-10.7	40	?	20	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	122,5
TiO2	None	25	228.3	-10.7	40	?	40	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	124,6
TiO2	None	25	228.3	-10.7	40	?	60	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	125,9
TiO2	None	25	228.3	-10.7	40	?	80	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	127,3
TiO2	None	25	228.3	-10.7	40	?	100	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	118,14
TiO2	None	25	228.3	-10.7	40	?	120	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	116,4
TiO2	None	25	228.3	-10.7	40	?	150	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	116,4
ZnO	None	60	?	?	?	?	0,001	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTS	TetrazoliumSalt	100,69
ZnO	None	60	?	?	?	?	0,1	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTS	TetrazoliumSalt	92,23
ZnO	None	60	?	?	?	?	1	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTS	TetrazoliumSalt	68,8
ZnO	None	60	?	?	?	?	10	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTS	TetrazoliumSalt	55,58
ZnO	None	60	?	?	?	?	100	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTS	TetrazoliumSalt	0,04
ZnO	None	60	?	?	?	?	0,001	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	Live/Dead	CalceinAM	98,68
ZnO	None	60	?	?	?	?	0,1	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	Live/Dead	CalceinAM	98,68
ZnO	None	60	?	?	?	?	1	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	Live/Dead	CalceinAM	98,37
ZnO	None	60	?	?	?	?	10	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	Live/Dead	CalceinAM	98,68
ZnO	None	60	?	?	?	?	100	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	Live/Dead	CalceinAM	97,44
ZnO	None	100	258.55	-8.23	?	Sphere	10	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	97,43
ZnO	None	100	258.55	-9.965	?	Sphere	15	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	90,71
ZnO	None	100	258.55	-9.965	?	Sphere	20	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	89,53
ZnO	None	100	258.55	-9.965	?	Sphere	25	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	76,88
ZnO	None	100	258.55	-9.965	?	Sphere	30	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	71,15
ZnO	None	100	258.55	-9.965	?	Sphere	35	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	64,82
ZnO	None	100	258.55	-9.965	?	Sphere	40	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	61,66
ZnO	None	100	258.55	-9.965	?	Sphere	80	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	48,42
ZnO	None	100	258.55	-9.965	?	Sphere	10	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	95,85
ZnO	None	100	258.55	-9.965	?	Sphere	15	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	86,76
ZnO	None	100	258.55	-9.965	?	Sphere	20	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	81,23
ZnO	None	100	258.55	-9.965	?	Sphere	25	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	72,53
ZnO	None	100	258.55	-9.965	?	Sphere	30	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	68,58
ZnO	None	100	258.55	-9.965	?	Sphere	35	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	61,07
ZnO	None	100	258.55	-9.965	?	Sphere	40	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	57,12
ZnO	None	100	258.55	-9.965	?	Sphere	80	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	30,44
ZnO	None	100	258.55	-9.965	?	Sphere	10	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	79,25
ZnO	None	100	258.55	-9.965	?	Sphere	15	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	80,24
ZnO	None	100	258.55	-9.965	?	Sphere	20	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	72,13
ZnO	None	100	258.55	-9.965	?	Sphere	25	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	14,63
ZnO	None	100	258.55	-9.965	?	Sphere	30	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	11,86
ZnO	None	100	258.55	-9.965	?	Sphere	35	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	9,68
ZnO	None	100	258.55	-9.965	?	Sphere	40	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	9,29
ZnO	None	100	258.55	-9.965	?	Sphere	80	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	-3,56
ZnO	None	100	258.55	-9.965	?	Sphere	10	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	77,27
ZnO	None	100	258.55	-9.965	?	Sphere	15	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	72,13
ZnO	None	100	258.55	-9.965	?	Sphere	20	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	56,72
ZnO	None	100	258.55	-9.965	?	Sphere	25	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	10,08
ZnO	None	100	258.55	-9.965	?	Sphere	30	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	9,09
ZnO	None	100	258.55	-9.965	?	Sphere	35	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	7,91
ZnO	None	100	258.55	-9.965	?	Sphere	40	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	7,91
ZnO	None	100	258.55	-9.965	?	Sphere	10	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	101,97
ZnO	None	100	258.55	-9.965	?	Sphere	15	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	92,36
ZnO	None	100	258.55	-9.965	?	Sphere	20	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	86,46
ZnO	None	100	258.55	-9.965	?	Sphere	25	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	65,07
ZnO	None	100	258.55	-9.965	?	Sphere	30	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	56,77
ZnO	None	100	258.55	-9.965	?	Sphere	35	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	56,77
ZnO	None	100	258.55	-9.965	?	Sphere	40	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	50,44
ZnO	None	100	258.55	-9.965	?	Sphere	80	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	61,57
ZnO	None	100	258.55	-9.965	?	Sphere	10	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	104,8
ZnO	None	100	258.55	-9.965	?	Sphere	15	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	100,44
ZnO	None	100	258.55	-9.965	?	Sphere	20	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	105,9
ZnO	None	100	258.55	-9.965	?	Sphere	25	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	76,86
ZnO	None	100	258.55	-9.965	?	Sphere	30	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	60,26
ZnO	None	100	258.55	-9.965	?	Sphere	35	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	56,11
ZnO	None	100	258.55	-9.965	?	Sphere	40	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	53,28
ZnO	None	100	258.55	-9.965	?	Sphere	80	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	59,83
ZnO	None	100	258.55	-9.965	?	Sphere	10	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	104,8
ZnO	None	100	258.55	-9.965	?	Sphere	15	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	100
ZnO	None	100	258.55	-9.965	?	Sphere	20	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	92,8
ZnO	None	100	258.55	-9.965	?	Sphere	25	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	75,11
ZnO	None	100	258.55	-9.965	?	Sphere	30	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	70,74
ZnO	None	100	258.55	-9.965	?	Sphere	35	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	69
ZnO	None	100	258.55	-9.965	?	Sphere	40	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	69,43
ZnO	None	100	258.55	-9.965	?	Sphere	80	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	49,35
ZnO	None	100	258.55	-9.965	?	Sphere	10	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	96,29
ZnO	None	100	258.55	-9.965	?	Sphere	15	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	100,44
ZnO	None	100	258.55	-9.965	?	Sphere	20	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	82,31
ZnO	None	100	258.55	-9.965	?	Sphere	25	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	63,76
ZnO	None	100	258.55	-9.965	?	Sphere	30	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	60,26
ZnO	None	100	258.55	-9.965	?	Sphere	35	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	59,61
ZnO	None	100	258.55	-9.965	?	Sphere	40	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	64,19
ZnO	None	100	258.55	-9.965	?	Sphere	80	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	55,68
ZnO	None	100	273.4	-11.7	20	?	0	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	100,27
ZnO	None	100	273.4	-11.7	20	?	10	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	96,41
ZnO	None	100	273.4	-11.7	20	?	15	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	100,55
ZnO	None	100	273.4	-11.7	20	?	20	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	82,07
ZnO	None	100	273.4	-11.7	20	?	25	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	63,33
ZnO	None	100	273.4	-11.7	20	?	30	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	60,07
ZnO	None	100	273.4	-11.7	20	?	35	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	59,64
ZnO	None	100	273.4	-11.7	20	?	40	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	63,98
ZnO	None	100	273.4	-11.7	20	?	80	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	55,63
ZnO	None	100	273.4	-11.7	20	?	0	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	100,46
ZnO	None	100	273.4	-11.7	20	?	10	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	105,45
ZnO	None	100	273.4	-11.7	20	?	15	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	100,68
ZnO	None	100	273.4	-11.7	20	?	20	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	93,22
ZnO	None	100	273.4	-11.7	20	?	25	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	75,9
ZnO	None	100	273.4	-11.7	20	?	30	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	71,27
ZnO	None	100	273.4	-11.7	20	?	35	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	69,53
ZnO	None	100	273.4	-11.7	20	?	40	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	69,92
ZnO	None	100	273.4	-11.7	20	?	80	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	49,94
ZnO	None	100	273.4	-11.7	20	?	0	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	100,65
ZnO	None	100	273.4	-11.7	20	?	10	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	104,99
ZnO	None	100	273.4	-11.7	20	?	15	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	101,04
ZnO	None	100	273.4	-11.7	20	?	20	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	105,38
ZnO	None	100	273.4	-11.7	20	?	25	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	76,62
ZnO	None	100	273.4	-11.7	20	?	30	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	59,83
ZnO	None	100	273.4	-11.7	20	?	35	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	55,97
ZnO	None	100	273.4	-11.7	20	?	40	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	53,63
ZnO	None	100	273.4	-11.7	20	?	80	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	60,22
ZnO	None	100	273.4	-11.7	20	?	0	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	100,51
ZnO	None	100	273.4	-11.7	20	?	10	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	101,98
ZnO	None	100	273.4	-11.7	20	?	15	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	92,57
ZnO	None	100	273.4	-11.7	20	?	20	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	86,49
ZnO	None	100	273.4	-11.7	20	?	25	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	64,99
ZnO	None	100	273.4	-11.7	20	?	30	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	57,08
ZnO	None	100	273.4	-11.7	20	?	35	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	57,03
ZnO	None	100	273.4	-11.7	20	?	40	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	50,23
ZnO	None	100	273.4	-11.7	20	?	80	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	NR	toluylene red	61,77
ZnO	None	100	273.4	-11.7	20	?	0	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	100,14
ZnO	None	100	273.4	-11.7	20	?	10	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	77,21
ZnO	None	100	273.4	-11.7	20	?	15	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	71,67
ZnO	None	100	273.4	-11.7	20	?	20	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	55,84
ZnO	None	100	273.4	-11.7	20	?	25	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	9,83
ZnO	None	100	273.4	-11.7	20	?	30	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	8,58
ZnO	None	100	273.4	-11.7	20	?	35	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	7,3
ZnO	None	100	273.4	-11.7	20	?	40	48	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	7,07
ZnO	None	100	273.4	-11.7	20	?	0	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	100,11
ZnO	None	100	273.4	-11.7	20	?	10	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	79,86
ZnO	None	100	273.4	-11.7	20	?	15	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	80,41
ZnO	None	100	273.4	-11.7	20	?	20	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	73,04
ZnO	None	100	273.4	-11.7	20	?	25	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	15,14
ZnO	None	100	273.4	-11.7	20	?	30	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	11,76
ZnO	None	100	273.4	-11.7	20	?	35	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	9,8
ZnO	None	100	273.4	-11.7	20	?	40	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	8,85
ZnO	None	100	273.4	-11.7	20	?	80	24	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	-3,87
ZnO	None	100	273.4	-11.7	20	?	0	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	100,2
ZnO	None	100	273.4	-11.7	20	?	10	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	95,61
ZnO	None	100	273.4	-11.7	20	?	15	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	86,22
ZnO	None	100	273.4	-11.7	20	?	20	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	81,08
ZnO	None	100	273.4	-11.7	20	?	25	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	72,36
ZnO	None	100	273.4	-11.7	20	?	30	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	68,04
ZnO	None	100	273.4	-11.7	20	?	35	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	60,74
ZnO	None	100	273.4	-11.7	20	?	40	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	56,69
ZnO	None	100	273.4	-11.7	20	?	80	6	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	30
ZnO	None	100	273.4	-11.7	20	?	0	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	100,27
ZnO	None	100	273.4	-11.7	20	?	10	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	97,36
ZnO	None	100	273.4	-11.7	20	?	15	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	90,88
ZnO	None	100	273.4	-11.7	20	?	20	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	89,66
ZnO	None	100	273.4	-11.7	20	?	25	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	76,8
ZnO	None	100	273.4	-11.7	20	?	30	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	71,04
ZnO	None	100	273.4	-11.7	20	?	35	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	64,64
ZnO	None	100	273.4	-11.7	20	?	40	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	61,67
ZnO	None	100	273.4	-11.7	20	?	80	3	SH­SY5Y	Human	BoneMarrow	Epithelial	Young	cancer	female	MTT	TetrazoliumSalt	48,24
Ag	None	16.7	?	?	?	Sphere	1	24	SIRC	Rabbit	Cornea	Fibroblast	Adult 	Normal	?	MTT	TetrazoliumSalt	95,6
Ag	None	16.7	?	?	?	Sphere	10	24	SIRC	Rabbit	Cornea	Fibroblast	Adult 	Normal	?	MTT	TetrazoliumSalt	93,23
Ag	None	16.7	?	?	?	Sphere	12,5	24	SIRC	Rabbit	Cornea	Fibroblast	Adult 	Normal	?	MTT	TetrazoliumSalt	92,05
Ag	None	16.7	?	?	?	Sphere	25	24	SIRC	Rabbit	Cornea	Fibroblast	Adult 	Normal	?	MTT	TetrazoliumSalt	91,71
